Index	Title	Pmid	PubYear	LastAuthor	ArticleID	TableID	NeuronName	NeuronLongName	BrainRegion	MetadataCurated	Species	Strain	ElectrodeType	PrepType	JxnPotential	JxnOffset	RecTemp	AnimalAge	AnimalWeight	FlagSoln	ExternalSolution	ExternalSolution_conf	external_0_Mg	external_0_Ca	external_0_Na	external_0_Cl	external_0_K	external_0_pH	InternalSolution	InternalSolution_conf	internal_0_Mg	internal_0_Ca	internal_0_Na	internal_0_Cl	internal_0_K	internal_0_pH	input resistance	resting membrane potential	spike threshold	spike amplitude	spike half-width	membrane time constant	AHP amplitude	spike width	cell capacitance	AHP duration	rheobase	firing frequency	sag ratio	adaptation ratio	fast AHP amplitude	spike peak	maximum firing rate	spontaneous firing rate	other	FI slope	first spike latency	slow AHP amplitude	spike max rise slope	ADP amplitude	sag amplitude	spike max decay slope	spike rise time	spike decay time	fast AHP duration	access resistance	cell diameter	slow AHP duration	medium AHP amplitude	cell surface area	medium AHP duration	ADP duration
281	Voltage-gated currents distinguish parvocellular from magnocellular neurones in the rat hypothalamic paraventricular nucleus.	10673555	2000	Tasker JG	28652	8336.0	Paraventricular hypothalamic nucleus neurons		Hypothalamus	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Corrected		29.5	25.099800796			Consequently, K+ channels were blocked strongly but not completely (> 50 %) in order to isolate Ca2+ currents using ACSF containing (mm): NaCl 105.5, KCl 3, MgCl2 1.3, d-glucose 11, Hepes 5, CaCl2 10, tetrodotoxin 0.003, and 4-aminopyridine 5, CsCl 3, and tetraethylammonium chloride 20 (to block voltage-gated K+ currents); osmolarity was 290–300 mosmol l−1, and pH was adjusted to 7.3 with HCl.	0.0	1.3	10.0	105.5	161.4	3.0		They were filled with a solution consisting of (mm): potassium gluconate 130, Hepes 10, NaCl 1, CaCl2 1, EGTA 10, MgCl2 1, adenosine 5′-triphosphate (magnesium salt) 2, guanosine 5′-triphosphate (sodium salt) 0.5; pH was adjusted to 7.2 with KOH.	4.0	1.0	1.0	1.0	5.0	130.0	7.2			-41.9	0.2	1.6		20.1					20.0															0.8	1.5								
355	Voltage-gated currents distinguish parvocellular from magnocellular neurones in the rat hypothalamic paraventricular nucleus.	10673555	2000	Tasker JG	28652	8336.0	Paraventricular hypothalamic nucleus neurons		Hypothalamus	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Corrected		29.5	25.099800796			Consequently, K+ channels were blocked strongly but not completely (> 50 %) in order to isolate Ca2+ currents using ACSF containing (mm): NaCl 105.5, KCl 3, MgCl2 1.3, d-glucose 11, Hepes 5, CaCl2 10, tetrodotoxin 0.003, and 4-aminopyridine 5, CsCl 3, and tetraethylammonium chloride 20 (to block voltage-gated K+ currents); osmolarity was 290–300 mosmol l−1, and pH was adjusted to 7.3 with HCl.	0.0	1.3	10.0	105.5	161.4	3.0		They were filled with a solution consisting of (mm): potassium gluconate 130, Hepes 10, NaCl 1, CaCl2 1, EGTA 10, MgCl2 1, adenosine 5′-triphosphate (magnesium salt) 2, guanosine 5′-triphosphate (sodium salt) 0.5; pH was adjusted to 7.2 with KOH.	4.0	1.0	1.0	1.0	5.0	130.0	7.2			-42.3	4.9	1.3		24.5					15.8															0.7	1.0								
118	Blockade of neuronal activity during hippocampal development produces a chronic focal epilepsy in the rat.	10751443	2000	Swann JW	37531	3178.0	Hippocampus CA3 pyramidal cell		Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		32.0	38.7298334621			The rats were deeply anesthetized with methoxyflurane (Metophane), and the brain was rapidly removed and placed in ice-cold ACSF (in mm: 3.5 KCl, 1.5 MgSO4, 1.5 CaCl2, 122.75 NaCl, 10 glucose, 1.25 NaH2PO4, and 26 NaHCO3).	0.0	1.5	1.5	150.0	129.25	3.5		Blind whole-cell recordings were made with patch electrodes (7–10 MΩ) containing the following (in mm): 120 K gluconate, 20 KCl, 10 EGTA, 10 HEPES, and 2 MgCl2, pH 7.25; osmolarity, 270–280 mOsm.	4.0	2.0			24.0	20.0	7.25	180.0	-65.0		73.9	1.3																															
42	Permanent reduction of seizure threshold in post-ischemic CA3 pyramidal neurons.	10758114	2000	Crépel V	34646	1118.0	Hippocampus CA3 pyramidal cell		Hippocampal formation	True	Rats	Wistar	Sharp	in vitro	Unreported		30.0	68.5857127979	425.0		The animals were intracardially perfused, under chloral hydrate (350 mg/kg) anesthesia, with an ice-cooled and oxygenated modified-artificial cerebrospinal fluid (mACSF, 0–3°C) containing (in mM): 2 KCl, 0.5 CaCl2, 7 MgCl2, 1.2 NaH2PO4, 26 NaHCO3, 11 glucose, and 250 sucrose equilibrated with 95% O2-5% CO2(pH = 7.4).	4.0	7.0	0.5	27.2	17.0	2.0	7.4	Patch electrodes had a resistance of 4–6 MOhms when filled with a KGluconate (KGlu) internal solution that contained (in mM): 120 KGlu, 10 KCl, 10 NaCl, 1 CaCl2, 2 MgATP, 0.5 GTP, 10 EGTA, 10 HEPES, pH 7.3 (intracellular free Ca2+ = 100 nM).	4.0	2.0	1.0	10.0	22.0	130.0	7.3	79.8	-72.6	-55.5	74.5								118.0			4.5									3.1												
304	Heterogeneous populations of cells mediate spontaneous synchronous bursting in the developing hippocampus through a frequency-dependent mechanism.	10799755	2000	Sanchez-Andres JV	79240	22053.0	Dentate gyrus granule cell		Hippocampal formation	True	Other		Sharp	in vitro	Unreported		33.0	3.16227766017			The whole brain was removed and chilled to 4oC in standard artificial cerebrospinal fluid (composition in mM: 125 NaCl, 3 KCl, 1.2 MgSO4, 1.2 NaH2PO4, 2 CaCl2, 22 NaHCO3, 10 glucose, saturated with 95% O2/5% CO2, pH 7.4).	5.0	1.2	2.0	148.2	132.0	3.0	7.4	Intracellular recording electrodes were made from capillary tubes with intraluminal glass fibers (borosilicate, o.d. 1.2mm, i.d. 0.69mm; Sutter Instrument Co.) pulled with a Brown-Flaming horizontal puller (Sutter Instrument Co.), and filled with 3M KCl (electrode resistances: 50-100MΩ).	5.0				3000.0	3000.0		58.0	-66.0				18.3												0.3																		
305	Heterogeneous populations of cells mediate spontaneous synchronous bursting in the developing hippocampus through a frequency-dependent mechanism.	10799755	2000	Sanchez-Andres JV	79240	22053.0	Dentate gyrus mossy cell		Hippocampal formation	True	Other		Sharp	in vitro	Unreported		33.0	3.16227766017			The whole brain was removed and chilled to 4oC in standard artificial cerebrospinal fluid (composition in mM: 125 NaCl, 3 KCl, 1.2 MgSO4, 1.2 NaH2PO4, 2 CaCl2, 22 NaHCO3, 10 glucose, saturated with 95% O2/5% CO2, pH 7.4).	5.0	1.2	2.0	148.2	132.0	3.0	7.4	Intracellular recording electrodes were made from capillary tubes with intraluminal glass fibers (borosilicate, o.d. 1.2mm, i.d. 0.69mm; Sutter Instrument Co.) pulled with a Brown-Flaming horizontal puller (Sutter Instrument Co.), and filled with 3M KCl (electrode resistances: 50-100MΩ).	5.0				3000.0	3000.0		79.0	-67.0				20.6												1.1																		
303	Heterogeneous populations of cells mediate spontaneous synchronous bursting in the developing hippocampus through a frequency-dependent mechanism.	10799755	2000	Sanchez-Andres JV	79240	22053.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Other		Sharp	in vitro	Unreported		33.0	3.16227766017			The whole brain was removed and chilled to 4oC in standard artificial cerebrospinal fluid (composition in mM: 125 NaCl, 3 KCl, 1.2 MgSO4, 1.2 NaH2PO4, 2 CaCl2, 22 NaHCO3, 10 glucose, saturated with 95% O2/5% CO2, pH 7.4).	5.0	1.2	2.0	148.2	132.0	3.0	7.4	Intracellular recording electrodes were made from capillary tubes with intraluminal glass fibers (borosilicate, o.d. 1.2mm, i.d. 0.69mm; Sutter Instrument Co.) pulled with a Brown-Flaming horizontal puller (Sutter Instrument Co.), and filled with 3M KCl (electrode resistances: 50-100MΩ).	5.0				3000.0	3000.0		82.0	-69.0				19.4												0.3																		
302	Heterogeneous populations of cells mediate spontaneous synchronous bursting in the developing hippocampus through a frequency-dependent mechanism.	10799755	2000	Sanchez-Andres JV	79240	22053.0	Hippocampus CA3 pyramidal cell		Hippocampal formation	True	Other		Sharp	in vitro	Unreported		33.0	3.16227766017			The whole brain was removed and chilled to 4oC in standard artificial cerebrospinal fluid (composition in mM: 125 NaCl, 3 KCl, 1.2 MgSO4, 1.2 NaH2PO4, 2 CaCl2, 22 NaHCO3, 10 glucose, saturated with 95% O2/5% CO2, pH 7.4).	5.0	1.2	2.0	148.2	132.0	3.0	7.4	Intracellular recording electrodes were made from capillary tubes with intraluminal glass fibers (borosilicate, o.d. 1.2mm, i.d. 0.69mm; Sutter Instrument Co.) pulled with a Brown-Flaming horizontal puller (Sutter Instrument Co.), and filled with 3M KCl (electrode resistances: 50-100MΩ).	5.0				3000.0	3000.0		102.0	-72.0				21.1												0.7																		
41	Anatomy, physiology, and synaptic responses of rat layer V auditory cortical cells and effects of intracellular GABA(A) blockade.	10805663	2000	Smith PH	26199	1117.0	Neocortex pyramidal cell layer 5-6	Layer 5 primary auditory cortex regular spiking neurons	Isocortex	True	Rats	Long-Evans	Sharp	in vitro	Unreported		35.0	29.6984848098			After equilibrating in the holding chamber for at least 15 min, one slice was transferred to the recording chamber, where it was placed between two pieces of nylon mesh and perfused with normal, oxygenated ACSF at 35°C, which contained the following (in mM): 124 NaCl, 5 KCl, 1.2 KH2PO4, 2.4 CaCl2, 1.3 MgSO4, 26 NaHCO3, and 10 glucose.	5.0	1.3	2.4	150.0	133.8	6.2		Intracellular recordings of responses to injected current and evoked postsynaptic potentials were made with glass microelectrodes of 70–150 MΩ resistance when filled with 2000 mm potassium acetate and 2% Neurobiotin (Vector Laboratories, Burlingame, CA).	5.0					2000.0		49.2	-66.2			0.93																															
497	Anatomy, physiology, and synaptic responses of rat layer V auditory cortical cells and effects of intracellular GABA(A) blockade.	10805663	2000	Smith PH	26199	1117.0	Neocortex pyramidal cell layer 5-6	Layer 5 primary auditory cortex intrinsically bursting neurons	Isocortex	True	Rats	Long-Evans	Sharp	in vitro	Unreported		35.0	29.6984848098			After equilibrating in the holding chamber for at least 15 min, one slice was transferred to the recording chamber, where it was placed between two pieces of nylon mesh and perfused with normal, oxygenated ACSF at 35°C, which contained the following (in mM): 124 NaCl, 5 KCl, 1.2 KH2PO4, 2.4 CaCl2, 1.3 MgSO4, 26 NaHCO3, and 10 glucose.	5.0	1.3	2.4	150.0	133.8	6.2		Intracellular recordings of responses to injected current and evoked postsynaptic potentials were made with glass microelectrodes of 70–150 MΩ resistance when filled with 2000 mm potassium acetate and 2% Neurobiotin (Vector Laboratories, Burlingame, CA).	5.0					2000.0		30.7	-66.4			0.72																															
40	Electrophysiological properties of cholinergic and noncholinergic neurons in the ventral pallidal region of the nucleus basalis in rat brain slices.	10805665	2000	Osborne PB	23501	1116.0	Basalis nucleus cholinergic neuron	nucleus basalis ventral pallidal region ChAT-immunopositive neuron	Pallidum	True	Rats	Wistar	Patch-clamp	in vitro	Corrected	-10.0	32.0	10.3923048454			The slices were submerged in ice-cold artificial cerebrospinal fluid (ACSF, containing in mM: 125 NaCl, 2.5 KCl, 2 CaCl2, 1.25 NaH2PO4, 1 MgCl2, 25 glucose, and 25 NaHCO3) equilibrated with 95% O2-5% CO2, and cut with a tissue slicer (Campden Instruments).	5.0	1.0	2.0	151.25	133.5	2.5		The electrodes (4–8 MΩ) were filled with a potassium methylsulphate based solution (containing, in mM, 135 KCH3SO4, 8 NaCl, 10 HEPES, 2 MgATP, and 0.25 NaGTP) that was used to minimize changes in the action potential waveform with current-clamp recording (Sah and Isaacson 1995; Velumian et al.	5.0	2.0		8.25	8.0	135.0			-65.3																																		
903	Electrophysiological properties of cholinergic and noncholinergic neurons in the ventral pallidal region of the nucleus basalis in rat brain slices.	10805665	2000	Osborne PB	23501	1116.0	Other	nucleus basalis ventral pallidal region ChAT-immunonegative neuron		True	Rats	Wistar	Patch-clamp	in vitro	Corrected	-10.0	32.0	10.3923048454			The slices were submerged in ice-cold artificial cerebrospinal fluid (ACSF, containing in mM: 125 NaCl, 2.5 KCl, 2 CaCl2, 1.25 NaH2PO4, 1 MgCl2, 25 glucose, and 25 NaHCO3) equilibrated with 95% O2-5% CO2, and cut with a tissue slicer (Campden Instruments).	5.0	1.0	2.0	151.25	133.5	2.5		The electrodes (4–8 MΩ) were filled with a potassium methylsulphate based solution (containing, in mM, 135 KCH3SO4, 8 NaCl, 10 HEPES, 2 MgATP, and 0.25 NaGTP) that was used to minimize changes in the action potential waveform with current-clamp recording (Sah and Isaacson 1995; Velumian et al.	5.0	2.0		8.25	8.0	135.0			-52.5																																		
711	Kindling induces a transient suppression of afterhyperpolarization in rat subicular neurons.	10837824	2000	Heinemann U	78985	21838.0	Subiculum pyramidal cell	Subiculum burst firing pyramidal neuron	Hippocampal formation	True	Rats	Wistar	Sharp	in vitro	Unreported		34.0		525.0		The slices were transferred to an interface recording chamber continuously perfused with an aerated (95% O2, 5% CO2), prewarmed (34°C) artificial cerebrospinal fluid (ACSF) containing (in mM): NaCl 124, Na2PO4 1.25, NaHCO3 26, KCl 3, CaCl2 1.6, MgSO4 1.8, glucose 10 at a pH of 7.4.	5.0	1.8	1.6	152.5	130.2	3.0	7.4	sharp microelectrodes by using a SEVC amplifier (SEC 10L or, NPI Electronic, Tamm, Germany). Electrodes were pulled from borosilicate glass (o.d., 1.2 mm, resistance 50 to 80 MΩ) and filled with 2.5 M K-acetate.	5.0					2500.0		28.7	-68.7	-61.2												5.5							0.8														
712	Kindling induces a transient suppression of afterhyperpolarization in rat subicular neurons.	10837824	2000	Heinemann U	78985	21838.0	Subiculum pyramidal cell	Subiculum regular firing pyramidal neuron	Hippocampal formation	True	Rats	Wistar	Sharp	in vitro	Unreported		34.0		525.0		The slices were transferred to an interface recording chamber continuously perfused with an aerated (95% O2, 5% CO2), prewarmed (34°C) artificial cerebrospinal fluid (ACSF) containing (in mM): NaCl 124, Na2PO4 1.25, NaHCO3 26, KCl 3, CaCl2 1.6, MgSO4 1.8, glucose 10 at a pH of 7.4.	5.0	1.8	1.6	152.5	130.2	3.0	7.4	sharp microelectrodes by using a SEVC amplifier (SEC 10L or, NPI Electronic, Tamm, Germany). Electrodes were pulled from borosilicate glass (o.d., 1.2 mm, resistance 50 to 80 MΩ) and filled with 2.5 M K-acetate.	5.0					2500.0		46.9	-67.5	-55.1												6.7							4.8														
713	Kindling induces a transient suppression of afterhyperpolarization in rat subicular neurons.	10837824	2000	Heinemann U	78985	21839.0	Subiculum pyramidal cell	Burst and Regular firing subicular neurons	Hippocampal formation	True	Rats	Wistar	Sharp	in vitro	Unreported		34.0		525.0		The slices were transferred to an interface recording chamber continuously perfused with an aerated (95% O2, 5% CO2), prewarmed (34°C) artificial cerebrospinal fluid (ACSF) containing (in mM): NaCl 124, Na2PO4 1.25, NaHCO3 26, KCl 3, CaCl2 1.6, MgSO4 1.8, glucose 10 at a pH of 7.4.	5.0	1.8	1.6	152.5	130.2	3.0	7.4	sharp microelectrodes by using a SEVC amplifier (SEC 10L or, NPI Electronic, Tamm, Germany). Electrodes were pulled from borosilicate glass (o.d., 1.2 mm, resistance 50 to 80 MΩ) and filled with 2.5 M K-acetate.	5.0					2500.0		46.9	-68.5	-58.4												5.9							0.8														
319	Electrophysiological characteristics of substantia nigra neurons in organotypic cultures: spontaneous and evoked activities.	10842015	2000	Kitai ST	78966	21829.0	Substantia nigra pars compacta dopaminergic cell		Midbrain	True	Rats	Sprague-Dawley	Sharp	cell culture	Unreported		35.5	1.41421356237			The medium consists of (mM) NaCl 126, KCl 2.5, CaCl2 1.2, MgCl2 1.0, MgSO4 0.4, NaH2PO4 0.3, KH2PO4 0.3, NaHCO3 26 and glucose 11, saturated with 95%O2/5% CO2 mixture.	4.0	1.4	1.2	152.3	132.9	2.8		All drugs were diluted to the final concentration and applied in the perfusion medium.Whole-cell recording was obtained with electrodes (resistance: 3–5MΩ) filled with (mM): K-gluconate 120, NaCl 10, CaCl2 0.25, HEPES 10, EGTA 5, Mg-ATP 2, GTP 0.4, glucose 10 and 0.2% neurobiotin (Vector Laboratories, Burlingame, CA, U.S.A.), pH7.3.	4.0	2.0	0.25	10.0	10.5	120.0		140.0		-45.0	49.1				2.5				39.9		0.32						36.3		19.9										17.6				
320	Electrophysiological characteristics of substantia nigra neurons in organotypic cultures: spontaneous and evoked activities.	10842015	2000	Kitai ST	78966	21829.0	Substantia nigra pars reticulata interneuron GABA		Midbrain	True	Rats	Sprague-Dawley	Sharp	cell culture	Unreported		35.5	1.41421356237			The medium consists of (mM) NaCl 126, KCl 2.5, CaCl2 1.2, MgCl2 1.0, MgSO4 0.4, NaH2PO4 0.3, KH2PO4 0.3, NaHCO3 26 and glucose 11, saturated with 95%O2/5% CO2 mixture.	4.0	1.4	1.2	152.3	132.9	2.8		All drugs were diluted to the final concentration and applied in the perfusion medium.Whole-cell recording was obtained with electrodes (resistance: 3–5MΩ) filled with (mM): K-gluconate 120, NaCl 10, CaCl2 0.25, HEPES 10, EGTA 5, Mg-ATP 2, GTP 0.4, glucose 10 and 0.2% neurobiotin (Vector Laboratories, Burlingame, CA, U.S.A.), pH7.3.	4.0	2.0	0.25	10.0	10.5	120.0		126.9		-49.2	45.0				1.5				76.6		0.56						128.0		11.6										15.0				
39	Prolonged synaptic integration in perirhinal cortical neurons.	10848549	2000	Brown TH	12377	1107.0	Neocortex pyramidal cell layer 2-3		Isocortex	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Corrected		24.0	19.5959179423			Recordings were done at room temperature (∼24°C) in physiological saline containing (in mM) 124 NaCl, 2 KCl, 2 CaCl2, 2 MgSO4, 1.25 NaH2PO4, 26 NaHCO3, and 10 d-glucose, pH 7.4, 290 mosmol.	0.0	2.0	2.0	151.25	130.0	2.0	7.4	Patch pipettes (∼4 MΩ), were filled with (in mM) 120 K-gluconate, 10 HEPES, 1.0 EGTA, 20 KCl, 2.0 MgCl2, 2.0 Na2·ATP, 0.25 Na3·GTP·2H2O, pH 7.3, 280–290 mosmol.	4.0	2.0		4.75	24.0	140.0	7.3	308.1	-78.3	-49.8			69.3										28.5																				
216	Unique properties of NMDA receptors enhance synaptic excitation of radiatum giant cells in rat hippocampus.	10864941	2000	Yaari Y	37497	3156.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Rats		Patch-clamp	in vitro	Unreported		33.5	44.3621460256	150.0		The standard experimental saline consisted of (in mm): NaCl, 125; KCl, 2.5; NaHCO3, 26.7; CaCl2, 2.5; MgCl2, 1; HEPES, 13; and glucose, 12.5.	0.0	1.0	2.5	151.7	134.5	2.5		For current-clamp experiments the intracellular (pipette) solution consisted of (in mm): K-gluconate, 120; EGTA, 1; HEPES, 10; MgCl2, 2; NaCl, 4; and CaCl2, 1.	3.0	2.0	1.0	4.0	10.0	120.0		100.0	-65.0	-38.0		1.9	39.0																														
117	Unique properties of NMDA receptors enhance synaptic excitation of radiatum giant cells in rat hippocampus.	10864941	2000	Yaari Y	37497	3156.0	Hippocampus CA1 radiatum giant cell		Hippocampal formation	True	Rats		Patch-clamp	in vitro	Unreported		33.5	44.3621460256	150.0		The standard experimental saline consisted of (in mm): NaCl, 125; KCl, 2.5; NaHCO3, 26.7; CaCl2, 2.5; MgCl2, 1; HEPES, 13; and glucose, 12.5.	0.0	1.0	2.5	151.7	134.5	2.5		For current-clamp experiments the intracellular (pipette) solution consisted of (in mm): K-gluconate, 120; EGTA, 1; HEPES, 10; MgCl2, 2; NaCl, 4; and CaCl2, 1.	3.0	2.0	1.0	4.0	10.0	120.0		86.0	-63.0	-31.0		1.9	50.0																														
243	Excitatory role of the hyperpolarization-activated inward current in phasic and tonic firing of rat supraoptic neurons.	10864942	2000	Bourque CW	28261	3158.0	Hypothalamus oxytocin neuroendocrine magnocellular cell		Hypothalamus	True	Rats	Long-Evans	Sharp	in vivo	Unreported		34.0	53.0471488395	225.0		The ACSF (pH 7.4; 295 ± 3 mOsmol/kg) was comprised of (mm): NaCl, 121; MgCl2, 1.3; KCl, 3; NaHCO3, 26; glucose, 10; CaCl2 2.5 (all from Fisher Scientific, Pittsburgh, PA).	0.0	1.3	2.5	147.0	131.6	3.0														0.96						120.7					20.2								3.6												
138	Cholinergic stimulation enhances cytosolic calcium ion accumulation in mouse hippocampal CA1 pyramidal neurones during short action potential trains.	10878106	2000	Barish ME	24843	8213.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Mice		Patch-clamp	in vitro	Unreported		22.0	12.8452325787			ACSF consisted of (mM): 115 NaCl, 4.3 KCl, 2 CaCl2, 2 MgCl2, 0.28 MgSO4.7H2O, 0.22 KH2PO4, 0.85 Na2HPO4, 27 NaHCO3 and 25 D-glucose; pH 7.3, 300 mosmol kg−1.	0.0	2.28	2.0	143.7	127.3	4.52	7.3	The composition of the internal solution was (mM): 113 potassium methylsulfate, 20 KCl, 2 MgATP, 3 K2ATP and 10 Hepes; pH 7.25, 275 mosmol kg−1.	4.0	2.0			20.0	139.0	7.25								3.6								39.3																				
693	Antiepileptic efficacy of topiramate: assessment in two in vitro seizure models.	10924671	2000	Carlen PL	33063	26840.0	Hippocampus CA1 pyramidal cell	Hippocampus CA1 pyramidal neuron	Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		34.0	29.6647939484			The ACSF for the incubation period and the recording of synaptic responses contained (in mM): 125 NaCl, 26 NaHCO3, 2.5 KCl, 2 CaCl2, 2 MgCl2, 1.25 NaH2PO4, and 10 glucose.	5.0	2.0	2.0	152.25	135.5	2.5		Whole cell recordings from CA1 pyramidal neurons were made with borosilicate glass microelectrodes and had resistances ranging from 3 to 5 MΩ when filled with a solution containing (in mM): 140 potassium methylsulfate, 10 HEPES, 2 Mg-ATP (270–280 mOsm, pH 7.2 with KOH).	5.0	2.0				140.0	7.2	47.8	-62.3	-40.6	106.3											13.9							11.3		11.8												
907	A critical period for nicotine-induced disruption of synaptic development in rat auditory cortex.	10934260	2000	Metherate R	37477	3131.0	Neocortex pyramidal cell layer 2-3	Auditory Cortex Layers 2-4 Pyramidal Neuron	Isocortex	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected	-13.0	34.0	9.79795897113			Male and female rats (8–26 d old) were decapitated, and their brains were rapidly removed and placed in cold ACSF containing (in mm): NaCl 125.0, KCl 2.5, NaHCO3 25.0, KH2PO4 1.25, MgSO4 1.2, CaCl2 2.0, dextrose 10.0, bubbled with 95% O2, 5% CO2, pH 7.4 (osmolarity 298–302 mOsm/kg).	5.0	1.2	2.0	150.0	131.5	3.75	7.4	The pipettes were filled with (in mm): 125.0 K-MeS03, 0.05 CaCl2, 0.5 NaCl, 2 Mg-ATP, 0.5 Na-GTP, 1.6 EGTA, and 10 HEPES.	5.0	2.0	0.05	1.0	0.6	125.0		282.2	-64.3	-38.7	65.6	1.2	22.9																														
908	A critical period for nicotine-induced disruption of synaptic development in rat auditory cortex.	10934260	2000	Metherate R	37477	3131.0	Neocortex pyramidal cell layer 2-3	Auditory Cortex Layers 2-4 Pyramidal Neuron	Isocortex	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected	-13.0	34.0	14.4222051019			Male and female rats (8–26 d old) were decapitated, and their brains were rapidly removed and placed in cold ACSF containing (in mm): NaCl 125.0, KCl 2.5, NaHCO3 25.0, KH2PO4 1.25, MgSO4 1.2, CaCl2 2.0, dextrose 10.0, bubbled with 95% O2, 5% CO2, pH 7.4 (osmolarity 298–302 mOsm/kg).	5.0	1.2	2.0	150.0	131.5	3.75	7.4	The pipettes were filled with (in mm): 125.0 K-MeS03, 0.05 CaCl2, 0.5 NaCl, 2 Mg-ATP, 0.5 Na-GTP, 1.6 EGTA, and 10 HEPES.	5.0	2.0	0.05	1.0	0.6	125.0		195.6	-68.4	-41.1	72.8	1.1	18.1																														
909	A critical period for nicotine-induced disruption of synaptic development in rat auditory cortex.	10934260	2000	Metherate R	37477	3131.0	Neocortex pyramidal cell layer 2-3	Auditory Cortex Layers 2-4 Pyramidal Neuron	Isocortex	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected	-13.0	34.0	20.9761769634			Male and female rats (8–26 d old) were decapitated, and their brains were rapidly removed and placed in cold ACSF containing (in mm): NaCl 125.0, KCl 2.5, NaHCO3 25.0, KH2PO4 1.25, MgSO4 1.2, CaCl2 2.0, dextrose 10.0, bubbled with 95% O2, 5% CO2, pH 7.4 (osmolarity 298–302 mOsm/kg).	5.0	1.2	2.0	150.0	131.5	3.75	7.4	The pipettes were filled with (in mm): 125.0 K-MeS03, 0.05 CaCl2, 0.5 NaCl, 2 Mg-ATP, 0.5 Na-GTP, 1.6 EGTA, and 10 HEPES.	5.0	2.0	0.05	1.0	0.6	125.0		72.5	-72.9	-40.9	74.3	0.74	11.9																														
910	A critical period for nicotine-induced disruption of synaptic development in rat auditory cortex.	10934260	2000	Metherate R	37477	3131.0	Neocortex pyramidal cell layer 2-3	Auditory Cortex Layers 2-4 Pyramidal Neuron	Isocortex	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected	-13.0	34.0	24.9799919936			Male and female rats (8–26 d old) were decapitated, and their brains were rapidly removed and placed in cold ACSF containing (in mm): NaCl 125.0, KCl 2.5, NaHCO3 25.0, KH2PO4 1.25, MgSO4 1.2, CaCl2 2.0, dextrose 10.0, bubbled with 95% O2, 5% CO2, pH 7.4 (osmolarity 298–302 mOsm/kg).	5.0	1.2	2.0	150.0	131.5	3.75	7.4	The pipettes were filled with (in mm): 125.0 K-MeS03, 0.05 CaCl2, 0.5 NaCl, 2 Mg-ATP, 0.5 Na-GTP, 1.6 EGTA, and 10 HEPES.	5.0	2.0	0.05	1.0	0.6	125.0		49.8	-76.8	-38.9	76.4	0.68	8.2																														
306	Granule-like neurons at the hilar/CA3 border after status epilepticus and their synchrony with area CA3 pyramidal cells: functional implications of seizure-induced neurogenesis.	10934264	2000	Sollas AL	37475	3129.0	Dentate gyrus granule cell		Hippocampal formation	True	Rats	Sprague-Dawley	Sharp	in vitro	Unreported		32.5		210.0		Slices were cut in ice cold buffer (“sucrose-buffer”) containing (in mm): 126 NaCl, 5 KCl, 2.0 CaCl2, 2.0 MgSO4, 26 NaHCO3, 1.25 NaH2PO4, and 10d-glucose, using a Vibroslice (Campden Instruments).	5.0	2.0	2.0	153.25	135.0	5.0		Recordings were made with intracellular glass electrodes (0.75 mm inner diameter, 1.0 mm outer diameter) filled with 4% Neurobiotin (Vector Laboratories, Burlingame, CA) in 1M potassium acetate (60–80 MΩ). 	5.0					1000.0		57.5	-71.5		74.6		11.2	7.2	1.51		5.2						103.6																				
940	Granule-like neurons at the hilar/CA3 border after status epilepticus and their synchrony with area CA3 pyramidal cells: functional implications of seizure-induced neurogenesis.	10934264	2000	Sollas AL	37475	3129.0	Dentate gyrus granule cell	Granule cells located 50 - 100 um from granule cell layer/hilar border	Hippocampal formation	True	Rats	Sprague-Dawley	Sharp	in vitro	Unreported		32.5		210.0		Slices were cut in ice cold buffer (“sucrose-buffer”) containing (in mm): 126 NaCl, 5 KCl, 2.0 CaCl2, 2.0 MgSO4, 26 NaHCO3, 1.25 NaH2PO4, and 10d-glucose, using a Vibroslice (Campden Instruments).	5.0	2.0	2.0	153.25	135.0	5.0		Recordings were made with intracellular glass electrodes (0.75 mm inner diameter, 1.0 mm outer diameter) filled with 4% Neurobiotin (Vector Laboratories, Burlingame, CA) in 1M potassium acetate (60–80 MΩ). 	5.0					1000.0		61.7	-72.0		72.0		7.33	6.0	1.67		5.67						102.7																				
116	Testing the disinhibition hypothesis of epileptogenesis in vivo and during spontaneous seizures.	10934273	2000	Wong EH	37479	3136.0	Dentate gyrus granule cell		Hippocampal formation	True			Sharp	in vivo	Unreported		37.0	201.246117975																			84.0	-77.0		73.0																																
